ISIN,SYMBOL
INE991I01015,ASPINWALL
INE153T01019,BLS
INE454M01024,NAGAFERT
INE675G01018,PINCON
INE863B01011,PREMEXPLN
INE154U01015,MAXVIL
INF200KA1JT1,SETF10GILT
INE663B01015,CONTROLPR
INE292A01023,UVSL
INF109KB1WY5,ICICINV20
INE251C01017,ABMINTLTD
INE452L01012,INCREDIBLE
INE451L01014,MAHASTEEL
INE002S01010,MGL
INE878E01021,SETCO
INE497D01014,DAMODARIND
INE835B01035,MOLDTECH
INE637C01017,POKARNA
INE390G01014,GPTINFRA
INF109KB1XT3,ICICIMCAP
INE159N01019,VIJIFIN
INE615P01015,QUESS
INE731U01010,DIGJAMLTD
INE646C01018,GROBTEA
INE153U01017,MAXINDIA
INF204KB1882,LTGILTBEES
INE343H01029,SOLARINDS
INE093R01011,LSIL
INE323J01019,SOMICONVEY
INE214T01019,LTIM
INE224E01028,STAMPEDE
INE837H01012,ADVENZYMES
INE110B01017,MINDTECK
INF767K01OT5,LICNETFSEN
INE917M01012,DBL
INE096L01025,KTIL
INE212I01016,SPAL
INE195J01029,PNCINFRA
INE600A01035,PILITA
INE752P01024,FRETAIL
INE756C01015,NDGL
INE976G01028,RBLBANK
INE951I01027,VGUARD
INE412U01017,BIGBLOC
INE296A01024,BAJFINANCE
INE405E01023,UNOMINDA
INE849A01020,TRENT
INE860T01019,SABEVENTS
INE871L01013,TVVISION
INE509F01011,CUPID
INE988E01036,JMTAUTOLTD
INE010V01017,LTTS
INE934S01014,GNA
INE726G01019,ICICIPRULI
INE182D01012,MARATHON
INE495S01016,HPL
INE217B01036,KAJARIACER
INE047A01021,GRASIM
INE650K01021,SECURKLOUD
INE482J01021,GAL
INE885F01015,MASKINVEST
INF194KA1U07,IDFNIFTYET
INE913H01037,ENDURANCE
INE475E01026,CAPLIPOINT
INE159N01027,VIJIFIN
INE354C01027,BHAGERIA
INE268B01013,KREBSBIO
INE885E01034,MAZDA
INE572E01012,PNBHOUSING
INE200M01013,VBL
INE483B01026,ICIL
INE036D01028,KARURVYSYA
INE371C01013,PODDARMENT
INE927A01040,ROLLT
INE782L01012,SANCO
INE180C01026,CGCL
INE361M01021,HIGHGROUND
INE981B01011,CMICABLES
INE880L01014,KIOCL
INE930H01023,KPRMILL
INE305H01028,SUNILHITEC
INE365I01012,NBIFIN
INE916U01025,SFL
INE634I01029,KNRCON
INE759V01019,HEADSUP
INE586V01016,TCIEXP
INE914E01040,ALANKIT
INE947Q01010,LAURUSLABS
INE255D01024,GULPOLY
INE456C01012,DFMFOODS
INE482B01010,TERASOFT
INE353K01014,ITDC
INE598C01011,HISARMETAL
INE019A01038,JSWSTEEL
INE970N01027,SPCENET
INE334A01023,STERTOOLS
INE707C01018,CAPTRUST
INE474E01029,BHANDARI
INE118H01025,BSE
INE818H01020,DAAWAT
INE726V01018,PRICOLLTD
INE336H01023,GAYAPROJ
INE070C01037,COMPINFO
INE863T01013,JITFINFRA
INE263A01024,BEL
INE919I01016,RADIOCITY
INE192R01011,DMART
INE781A01025,INTENTECH
INE488B01017,TASTYBITE
INE542B01011,AKSHARCHEM
INE643K01018,ARIHANTSUP
INE550C01020,URJA
INE558D01013,CORALFINAC
INE201M01011,CLEDUCATE
INE740D01017,NRAIL
INE274V01019,SHANKARA
INE295D01020,NACLIND
INE071F01012,APCL
INE888B01018,PODDARHOUS
INE215F01023,WIPL
INE325C01027,DOLLAR
INE153T01027,BLS
INE520H01022,BEARDSELL
INE807K01035,SCHAND
INE458B01036,BHAGYANGR
INE031A01017,HUDCO
INE837H01020,ADVENZYMES
INE310C01029,HINDCOMPOS
INE488V01015,PSPPROJECT
INE460H01021,STARCEMENT
INE574I01035,ARCOTECH
INE010J01012,TEJASNET
INE406M01024,ERIS
INE736A01011,CDSL
INE869I01013,GTPL
INE949L01017,AUBANK
INF846K01ZL0,AXISNIFTY
INF109KB10T8,ICICILOVOL
INE256H01015,DYNPRO
INE517U01013,AGLSL
INE363W01018,BHAGYAPROP
INE048G01026,NAVINFLUOR
INE503B01013,STEELXIND
INE170V01019,SALASAR
INE805D01034,SUNTECK
INE829A01014,BIOFILCHEM
INE349W01017,AVADHSUGAR
INE335W01016,GANGESSECU
INF174K014P6,KOTAKNIFTY
INE347W01011,MAGADSUGAR
INE471W01019,PALASHSECU
INE924D01017,THEINVEST
INE558D01021,CORALFINAC
INE350C01017,OPTIEMUS
INE501W01021,SPTL
INF789FC1N82,UTINEXT50
INE285J01010,SIS
INE704P01017,COCHINSHIP
INE366A01041,DWARKESH
INE320X01016,SMSLIFE
INE674K01013,ABCAPITAL
INE325C01035,DOLLAR
INE483S01020,INFIBEAM
INE346W01013,APEX
INE583C01021,DECCANCE
INE727S01012,BRNL
INE935N01012,DIXON
INE317F01035,NESCO
INE385W01011,DCAL
INE670X01014,LASA
INE866R01028,MATRIMONY
INE217K01011,RHFL
INE528G01027,YESBANK
INE264T01014,CAPACITE
INE149A01033,CHOLAHLDNG
INE765G01017,ICICIGI
INE645H01027,SUTLEJTEX
INE763I01026,TRIL
INE123W01016,SBILIFE
INE393P01035,DIAMONDYD
INE039C01032,JAMNAAUTO
INE224E01036,SCAPDVR
INE978A01027,HERITGFOOD
INE477A01020,CANFINHOME
INE850D01014,GODREJAGRO
INE822C01015,TCPLPACK
INE348L01012,MASFIN
INE022Q01012,IEX
INE637C01025,POKARNA
INE481Y01014,GICRE
INE076B01028,SIYSIL
INE446A01025,ATLASCYCLE
INE974X01010,TIINDIA
INE298J01013,NAM-INDIA
INE610C01014,ARENTERP
INE203G01027,IGL
INE766P01016,MAHLOG
INE470Y01017,NIACL
INE133Y01011,IFGLEXPOR
INE834I01025,KHADIM
INE618L01018,5PAISA
INE795G01014,HDFCLIFE
INF109KB15Y7,ICICIB22
INE365I01020,NBIFIN
INE016M01021,DNAMEDIA
INE610B01024,GUJRAFFIA
INE597J01018,SHALBY
INE935Q01015,FSC
INE705C01020,SHIVATEX
INE247D01021,JINDWORLD
INE646X01014,ASTRON
INE410D01017,RAMGOPOLY
INE253B01015,21STCENMGM
INE713T01010,APOLLO
INE619B01017,NEWGEN
INE371P01015,AMBER
INE546Y01022,PRAXIS
INE142A01012,OSWALAGRO
INE600K01018,GALAXYSURF
INE914M01019,ASTERDM
INE644Y01017,SHIVAMILLS
INE541A01023,GMMPFAUDLR
INE926X01010,HGINFRA
INF740KA1EU7,LIQUIDETF
INE891B01012,DCMFINSERV
INE092B01025,INDNIPPON
INE171Z01018,BDL
INE545U01014,BANDHANBNK
INE202Z01029,SUNDARMHLD
INE066F01012,HAL
INE278R01018,KARDA
INE278H01035,SANDHAR
INE660C01027,CENTRUM
INE763G01038,ISEC
INE099Z01011,MIDHANI
INE843B01013,MAHAPEXLTD
INE182D01020,MARATHON
INE970X01018,LEMONTREE
INE293B01029,HAVISHA
INE098F01031,AMRUTANJAN
INE602A01023,PCBL
INE783X01023,CHEMFAB
INE095N01031,NBCC
INE106T01017,HITECH
INE142Z01019,ORIENTELEC
INF109KC1CZ3,ICICI500
INE896L01010,INDOSTAR
INE666D01022,BORORENEW
INE872H01027,LUMAXTECH
INE364U01010,ADANIGREEN
INE854D01024,MCDOWELL-N
INE481K01021,ELECTROSL
INE832A01018,MODIRUBBER
INE950G01023,UNIPLY
INE871C01038,AVANTIFEED
INE111A01025,CONCOR
INE624Z01016,SOLARA
INE816B01027,FILATEX
INE287Z01012,GAYAHWS
INE627Z01019,TALWGYM
INE686Y01026,FINEORG
INE320J01015,RITES
INE665L01035,VARROC
INE550B01022,HBSL
INE778U01029,TCNSBRANDS
INE127D01025,HDFCAMC
INE528K01029,GALLISPAT
INE338A01024,TIRUMALCHM
INE741K01010,CREDITACC
INE529F01035,SIGIND
INF109KC1JI4,ICICINXT50
INE520A01027,ZENSARTECH
INE743C01021,JSWISPL
INF109KC1KT9,ICICILIQ
INE962Y01013,IRCON
INE890A01024,JMCPROJECT
INE216P01012,AAVAS
INE382Z01011,GRSE
INE451F01024,APOLSINHOT
INE022Q01020,IEX
INE497D01022,DAMODARIND
INE247D01039,JINDWORLD
INE456C01020,DFMFOODS
INE399L01023,ATGL
INE190H01024,SAKUMA
INF109KC1NT3,ICICIGOLD
INF109KC1NS5,ICICINXT50
INF769K01EG9,MAN50ETF
INE216A01030,BRITANNIA
INE285K01026,TECHNOE
INF200KA1WX6,SBIETFQLTY
INE00R701017,OCLINDIA
INF209KB1B87,ABSLNN50ET
INE00S901012,NILASPACES
INE00CA01015,TREJHARA
INF277K015R5,NETF
INE844O01030,GUJGASLTD
INE00R701025,DALBHARAT
INE425Y01011,RPSGVENT
INE976T01013,SAGARDEEP
INE020801028,SPENCERS
INE845C01016,SUBCAPCITY
INF204KB1V68,MID150BEES
INE01P501012,XELPMOC
INE427F01016,CHALET
INE919I01024,RADIOCITY
INE294Z01018,ANUP
INE740V01019,AGROPHOS
INE955V01021,ARVINDFASN
INF789F1AHR6,UTISXN50
INE255X01014,MSTCLTD
INE391Z01012,CKFSL
INE415G01027,RVNL
INE732S01012,SAKAR
INE263W01010,MAHESHWARI
INE112L01020,METROPOLIS
INE455K01017,POLYCAB
INE980Y01015,SOUTHWEST
INE04I401011,KPITTECH
INE645W01026,AIRAN
INF666M01FS5,IBMFNIFTY
INE136S01016,NEOGEN
INE161L01027,VIKASLIFE
INE840Y01011,ONEPOINT
INE412C01023,JMA
INE830C01026,EMAMIPAP
INE087J01028,GBGLOBAL
INE552D01024,CONFIPET
INE050001010,PPL
INE121A01024,CHOLAFIN
INE03JI01017,DGCONTENT
INE395H01011,STEELCITY
INE933S01016,INDIAMART
INE116A01032,APCOTEXIND
INE959C01023,OAL
INE573R01012,SEYAIND
INE344S01016,INFOBEAN
INF109KC1E27,ICICIBANKN
INE753W01010,SANGINITA
INE08KP01019,DCMNVL
INE170E01015,SATIA
INE792Z01011,SIRCA
INE534A01028,GFSTEELS
INE908V01012,LIBAS
INE748Z01013,SUMIT
INE632X01022,SHRENIK
INE985W01018,CREATIVE
INE00WC01019,AFFLE
INF109KC1E35,ICICIBANKP
INE905P01028,BCP
INE966A01022,DOLATALGO
INE451A01017,FORCEMOT
INE254N01018,HNDFDS
INE023S01016,JIYAECO
INE974C01022,WINPRO
INE717A01029,KENNAMET
INE232A01011,SHREDIGCEM
INE572J01011,SPANDANA
INE285B01017,SPICEJET
INE767B01022,VIKASPROP
INE706A01022,VIKASWSP
INE054C01015,WATERBASE
INE274F01020,WESTLIFE
INE358U01012,ZOTA
INE630A01024,SESHAPAPER
INE00M201021,SWSOLAR
INE755Q01025,VISHAL
INE506W01012,KRISHANA
INE900L01010,MBAPL
INF277K010X4,NPBET
INE429E01023,SAFARI
INE466L01020,360ONE
INE040A01034,HDFCBANK
INE489L01022,IIFLSEC
INE737W01013,AKASH
INE335Y01012,IRCTC
INE430N01014,VISHWARAJ
INE09N301011,FLUOROCHEM
INE170E01023,SATIA
INE08ZM01014,GREENPANEL
INE529I01013,KUANTUM
INF209KB1O58,ABSLBANETF
INE039O01011,JASH
INE126J01016,APOLLOPIPE
INE884B01025,KIRLFER
INE995D01025,CHEMBOND
INE679A01013,CSBBANK
INE551W01018,UJJIVANSFB
INE064C01022,TRIDENT
INF204KB15I9,BANKBEES
INF204KB17I5,GOLDBEES
INF204KB19I1,HNGSNGBEES
INF204KB18I3,NV20BEES
INF204KB14I2,NIFTYBEES
INF204KB16I7,PSUBNKBEES
INE05AN01011,HINDWAREAP
INE689W01016,PRINCEPIPE
INF754K01KN4,EBBETF0423
INF754K01KO2,EBBETF0430
INE895W01019,PANACHE
INE511Y01018,MMP
INE972X01014,VAISHALI
INE285J01028,SIS
INE864X01013,DPWIRES
INE486Y01013,TOUCHWOOD
INE025R01013,ARTEMISMED
INE619A01035,PATANJALI
INE258G01013,SUMICHEM
INF109KC1G82,ICICIM150
INF769K01FN2,MANXT50
INE410B01037,VINATIORGA
INE0AEJ01013,BIRLATYRE
INE073G01016,ASALCBR
INE215D01010,MAHEPC
INE03V001013,UNIVPHOTO
INE270A01029,ALOKINDS
INE878I01022,BAFNAPH
INE669X01016,GEEKAYWIRE
INE03QK01018,SUVENPHAR
INE018E01016,SBICARD
INE528G01035,YESBANK
INE07Y701011,POWERINDIA
INE902B01017,S&SPOWER
INE962Y01021,IRCON
INE997Y01019,MITTAL
INE188Y01015,VERTOZ
INE002A20018,RIL-RE
INE451D01011,RAJRATAN
INE542Z01010,KAPSTON
INE861B01023,MOTOGENFIN
INE562X01013,UNIVASTU
INE754X01016,AARVI
INE955V20013,ARVINDF-RE
INF204KB15V2,ITBEES
INE278R01026,KARDA
INE647O20011,ABFRL-RE
INE203Y01012,SILLYMONKS
INE09EO01013,AARTISURF
INE529I01021,KUANTUM
INE721A20013,SRTRANS-RE
INE191H20014,PVR-RE
INE02PY01013,BOROLTD
INE02A801020,ROSSARI
INF846K01W80,AXISGOLD
INF846K01W98,AXISNIFTY
INE056I20017,REFEX-RE
INE774D20016,M&MFIN-RE
INF754K01LD3,EBBETF0425
INF754K01LE1,EBBETF0431
INE852F20015,GDL-RE
INE07OG01012,NDRAUTO
INE020820010,SPENCER-RE
INE319Y01016,TIRUPATIFL
INE196Y01018,WORTH
INE836B20017,SATIN-RE
INF109KC1N59,ICICIALPLV
INE155Z01011,MACPOWER
INE813V01022,MCL
INF109KC1N67,ICICITECH
INE027H01010,MAXHEALTH
INE066A01021,EICHERMOT
INE405E20015,MINDA-RE
INF179KC1AN8,HBANKETF
INE0CG601016,MAXIND
INE336X01012,TOTAL
INF789F1AUN8,UTIBANKETF
INE419U01012,HAPPSTMNDS
INE450U01017,ROUTE
INE573K20017,RUSHIL-RE
INE932X01018,SHAREINDIA
INE008Z01012,SRPL
INE961D01019,UNIDT
INE501A20019,DEEPAK-RE
INE087Z01016,AAKASH
INE230A20015,EIH-RE
INE947Q01028,LAURUSLABS
INE0CHO01012,ADL
INE03YM01018,CHEMCON
INE368I01016,NIRAJ
INE732I01013,ANGELONE
INE596I01012,CAMS
INE036B01030,GAEL
INE533A01012,GOODYEAR
INE234A01025,NOVARTIND
INE565V01010,VALIANTORG
INE581X01013,GLOBE
INE294G01026,ROML
INE129Z01016,SINTERCOM
INE632X01030,SHRENIK
INE520Y01019,ICEMAKE
INE249Z01012,MAZDOCK
INE094J01016,UTIAMC
INE060901019,LIKHITHA
INE480C01020,SDBL
INE591Q01016,SUULD
INE0AJG01018,HEMIPROP
INF200KA1S14,SBIETFIT
INF200KA1S22,SBIETFPB
INE715Y01015,SHRADHA
INE032Z01012,BSHSL
INE893J20011,MOLDTEK-RE
INE862Y01015,BANKA
INE745B01028,KHAICHEM
INE063P01018,EQUITASBNK
INE266Y01019,DPABHUSHAN
INE191A01027,ORCHPHARMA
INE754A01055,SUBEXLTD
INE721Z01010,AARON
INF846K01X63,AXISBNKETF
INE688Y01014,DANGEE
INE586X01012,KEERTI
INF204KB18W4,SDL24BEES
INE068V01023,GLAND
INF769K01GS9,MAESGETF
INE498B20016,SHOPER-RE
INE01JE01010,MARINE
INE726V20018,PRICOL-RE
INE319Z01013,SUPREMEENG
INE291W01011,GLOBAL
INE648Z01015,ACCURACY
INE07T201019,RBA
INE364Z01019,REPL
INE702C01027,APLAPOLLO
INF247L01AK4,MOGSEC
INE786W01010,RKEC
INE09E501017,RVHL
INE0EK901012,TARC
INE0APB01016,MGEL
INE495P01012,BECTORFOOD
INE0DNW01011,FAIRCHEMOR
INE925Y01010,GODHA
INE01BK01022,AWHCL
INE694E01014,KANPRPLA
INE482D01024,CARYSIL
INE658T01017,WEALTH
INE550C20012,URJA-RE
INE00PV01013,AHLADA
INE053F01010,IRFC
INE498L20015,L&TFH-RE
INE09VQ01012,INDIGOPNTS
INE481N01025,HOMEFIRST
INE00IN01015,STOVEKRAFT
INE186H01022,BASML
INE00Y801016,AKG
INE854S01022,GENCON
INE00KV01014,RAJMET
INF179KC1981,HDFCMFGETF
INF179KC1965,HDFCNIFETF
INF179KC1973,HDFCSENETF
INF789F1AUV1,UTIBANKETF
INF789F1AUU3,UTISXN50
INE052T01013,BESTAGRO
INE461D01010,HLEGLAS
INE01GN01017,IRISDOREME
INE01JE01028,MARINE
INE103C01036,SMCGLOBAL
INE0DSF01015,NURECA
INE529D20014,PATINT-RE
INE0DD101019,RAILTEL
INE01II01013,SILGO
INE955V20021,AFL-RE
INE412G01016,BCLIND
INE694N01015,HERANBA
INF174KA1GC5,KOTAKIT
INE03RS01019,DRCSYSTEMS
INE864I01014,MTARTECH
INE935N01020,DIXON
INE07O001018,EASEMYTRIP
INE0BY001018,JUBLINGREA
INE006Z01016,ARVEE
INE930P01018,ANURAS
INE00LO01017,CRAFTSMAN
INE055C01020,KEEPLEARN
INE576O01020,LXCHEM
INF789F1AUX7,GOLDSHARE
INE303R01014,KALYANKJIL
INE428Q01011,SURYODAY
INF789F1AUW9,UTINEXT50
INE418L01021,NAZARA
INE749B01020,ORTINLAB
INF846K01Y96,AXISTECETF
INF204KC1022,SDL26BEES
INE018401013,SUVIDHAA
INE382M01027,BARBEQUE
INF204KC1030,GILT5YBEES
INE291D20011,KDDL-RE
INE183A01024,FINPIPE
INE670K01029,LODHA
INE597I01028,SHARDAMOTR
INE792B01012,AMBICAAGAR
INE439T01012,NITIRAJ
INE869Y01010,TEMBO
INE0FHS01016,DEEPINDS
INE737D01021,MODISONLTD
INE858B01029,ISGEC
INE202Z20011,SFHL-RE
INE820Y01013,AJOONI
INE884A01027,VAIBHAVGBL
INE150B01039,ALKYLAMINE
INE419D01026,CLSEL
INF769K01HF4,MAFANG
INF846K01Z04,AXISBPSETF
INE217G01035,EQUIPPP
INF846K01Z12,AXISHCETF
INE514Y01012,MOKSH
INF109KC1Q72,ICICIPHARM
INE161L20019,VLIFE-RE
INE02AR01019,ANMOL
INE0FLR01028,IWEL
INE420B01028,ARIHANTCAP
INE806A20012,VECO-RE
INE505Y01010,VINEETLAB
INF247L01AP3,MON100
INE386D01027,SBCL
INE810G01011,SHYAMMETL
INE073K01018,SONACOMS
INE878H01024,INVENTURE
INE021O01019,DODLA
INE967H01017,KIMS
INE642Y01011,HINDCON
INE0D6701023,IPL
INE691Z01015,GANGAFORGE
INE613B01010,ICDSLTD
INF204KC1089,PHARMABEES
INE308E01029,SVPGLOB
INE514Y01020,MOKSH
INE227W01023,CLEAN
INE201P01022,GRINFRA
INE933B20012,MEGA-RE
INF174KA1HJ8,KOTAKGOLD
INE758T01015,ZOMATO
INE542W01017,KPIGREEN
INE484C01030,TIDEWATER
INE00QT01015,SGIL
INF200KA1X17,SBIETFCON
INE0GK401011,TATVA
INE239C01020,STYLAMIND
INE449C01025,ANDREWYU
INE581X01021,GLOBE
INE266D01021,GRAUWEIL
INF769K01HI8,MAFSETF
INE198H01019,AAREYDRUGS
INE03Q201024,GLS
INE645S01016,ROLEXRINGS
INF109KC1R48,ICICIFMCG
INE583R01029,PRITIKAUTO
INE583D01011,UGROCAP
INE278R01034,KBCGLOBAL
INE872J01023,DEVYANI
INE0GFE01018,EXXARO
INE08LI01020,KRSNAA
INE0H5O01029,WINDLAS
INE071N01016,MFL
INE0CT101020,MOL
INE290S01011,CARTRADE
INE236Y01012,NGIL
INE229C01021,SAGCEM
INE118D01016,NUVOCO
INE852O01025,APTUS
INE488A01050,CHEMPLASTS
INE696V01013,JAIPURKURT
INE782X01017,SERVOTECH
INE384C01016,YUKEN
INE251C01025,ABMINTLLTD
INE00FF01017,AMIORG
INE691Z01023,GANGAFORGE
INE043W01024,VIJAYA
INE388A01029,GANESHBE
INE575C01027,INTLCONV
INE04LG01015,PAR
INE933X01016,SHANTI
INE186H20014,BASML-RE
INE486A01021,CESC
INE546Y20014,PRAXIS-RE
INE022I20019,ASIAN-RE
INF846K016C7,AXISCETF
INE025R01021,ARTEMISMED
INF769K01HP3,MASPTOP50
INE953O01021,SANSERA
INE087A20019,KIL-RE
INE930H01031,KPRMILL
INE324L20013,RPP-RE
INE548Z01017,LAGNAM
INE201M01029,CLEDUCATE
INE045601015,PARAS
INE397D20024,AIRTEL-RE
INF209KB1119,BSLSENETFG
INE00WC01027,AFFLE
INE377E01016,COASTCORP
INE319Y01024,TIRUPATIFL
INE404A01024,ABSLAMC
INE546V01010,EIFFL
INE818B01023,PASUPTAC
INE801L01010,AIROLAM
INE414D01019,BHAGCHEM
INE731U01028,DIGJAMLMTD
INE697V01011,PANSARI
INE738V01013,ARTNIRMAN
INE748C01038,3IINFOLTD
INE112X01017,SIKKO
INE430N01022,VISHWARAJ
INE177H01021,GPIL
INE646B01010,MEDICAMEQ
INF209KB10C2,HEALTHY
INE105I01020,SELMC
INF109KC1V59,ICICI500
INE335Y01020,IRCTC
INE567A01028,NIPPOBATRY
INE621L20012,TRAIL-RE
INF109KC1V42,ICICICONSU
INE370D01013,MANORG
INF209KB11D8,TECH
INE864K01010,IRIS
INE529D20022,PATINT-RE1
INE388Y01029,NYKAA
INE161L20027,VLIFE-RE1
INF740KA1QK2,DSPNEWETF
INE02NC01014,FINOPB
INE801V01019,LAXMICOT
INE353A20015,NXTDIG-RE
INE417T01026,POLICYBZR
INE0D0K01014,SIGACHI
INE284S01014,SJS
INE412U01025,BIGBLOC
INE976E01023,FOODSIN
INE982J01020,PAYTM
INE806T01012,SAPPHIRE
INE561C20019,BGEAR-RE
INE00SZ01018,MARSHALL
INE802C01025,SSWL
INE0I7C01011,LATENTVIEW
INE04AK01010,SBC
INE124E01020,STEELCAS
INE593W01010,FOCUS
INE053A20011,IHCL-RE
INE411U01027,BAJAJHCARE
INE506Z01015,DHRUV
INE017W01010,SMLT
INF209KB17D5,ABSLBANETF
INF209KB16D7,ABSLNN50ET
INF209KB18D3,BSLGOLDETF
INF209KB19D1,BSLNIFTY
INF209KB10E8,BSLSENETFG
INE760W01015,RPPL
INE144Z01023,TARSONS
INE0BJS01011,GOCOLORS
INE505A01010,DMCC
INE806A20020,VECO-RE1
INE276G01015,ASIANENE
INE788J01021,SHIVALIK
INF769K01HS7,MAHKTECH
INE575P01011,STARHEALTH
INE955I01044,SEJALLTD
INE011K01018,TEGA
INE463V01026,ANANDRATHI
INE761Y01019,ZODIAC
INE690A01028,TTKPRESTIG
INF754K01OB1,BBETF0432
INF082J01408,QGOLDHALF
INE0CLI01024,RATEGAIN
INE287C01037,MICEL
INE217L01019,SHRIRAMPPS
INE982V01017,JETFREIGHT
INE0BV301023,MAPMYINDIA
INE317I01021,METROBRAND
INE391J01024,JTLIND
INE804L01022,MEDPLUS
INE372C01037,PRECWIRE
INE225C01029,UDAICEMENT
INE0IX101010,DATAPATTNS
INE843D01027,DCMSRIND
INE034D01049,PTL
INE0GSL01016,HPAL
INE07RO01027,SUPRIYA
INF174KA1IA5,KOTAKALPHA
INF247L01AU3,MONQ50
INF740KA1CL0,DSPN50ETF
INF740KA1QL0,DSPQ50ETF
INE558R01013,HECPROJECT
INE715B01021,ANDHRSUGAR
INE520H20014,BEARD-RE
INE925R01014,CMSINFO
INE637H20016,SHIVAM-RE
INE368U01011,UNITEDPOLY
INE903D01011,MONARCH
INF200KA16D8,SETFGOLD
INE977Y01011,BCONCEPTS
INE571A01038,IPCALAB
INE481Z01011,UNIINFO
INE480C20012,SDBL-RE
INE02WG01016,WEL
INF109KC1Y49,ICICIAUTO
INE840Y01029,ONEPOINT
INF204KC1337,AUTOBEES
INE112D01035,MHLXMIRU
INE583L01014,AGSTRA
INF109KC1Y56,ICICISILVE
INE389C01015,MALLCOM
INF769K01IB1,MAMFGETF
INE291A01017,GRWRHITECH
INF209KB19F6,SILVER
INE087Z01024,AAKASH
INF174KA1IB3,KOTAKMID50
INE418N01035,ESSENTIA
INF204KC1402,SILVERBEES
INE699H01024,AWL
INE491V01019,CROWN
INE513A01022,SCHAEFFLER
INE544R01021,GREENLAM
INE060X01018,DEVIT
INE296C01020,FIBERWEB
INE825V01034,MANYAVAR
INE00EM01016,MEGASTAR
INF247L01AX7,MOMOMENTUM
INE570A01014,IONEXCHANG
INE927D01044,JBMA
INE04AK01028,SBC
INE728Z01015,SOFTTECH
INE610E01010,KALYANI
INE974Z01015,PRITI
INE319Z01021,SUPREMEENG
INF109KC14A8,ICICI5GSEC
INF769K01IC9,MAM150ETF
INE399G01023,RKFORGE
INE049B20017,WOCKH-RE
INE451D01029,RAJRATAN
INE533D01032,RAJRILTD
INE828O01033,MITCON
INE03RS01027,DRCSYSTEMS
INE079J01017,GATEWAY
INE0CU601026,GMRP&UI
INE925Y01036,GODHA
INE825A01020,VTL
INE0FS801015,MSUMI
INE025B01025,GOLDIAM
INE803D01021,INDOBORAX
INF174KA1IY5,KOTAKLOVOL
INF247L01BA3,MOLOWVOL
INE411Y01011,DIL
INE151G01010,SHAILY
INE652Z01017,AVROIND
INE426Z01016,OBCL
INE00LM01011,SONAMCLOCK
INE0GIU01018,UMAEXPORTS
INE102B01014,CHOICEIN
INF277KA1364,TNIDETF
INE0IQ001011,VERANDA
INE255Z01019,E2E
INE668G01021,ELDEHSG
INE626Z01011,HARDWYN
INE602A01031,PCBL
INE01EG01016,RITCO
INE420B01036,ARIHANTCAP
INE00EV01017,HARIOMPIPE
INE236Y20012,NGIL-RE
INE414D20019,BCIL-RE
INE098201028,VCL
INE797F01020,JUBLFOOD
INE535D01029,ROTO
INE022I20027,ASIAN-RE1
INE898S20011,AURUM-RE
INE979A01025,SAREGAMA
INE751B01018,PIXTRANS
INE760F01028,INDOAMIN
INE00Z501011,KRITIKA
INE992I01013,STARTECK
INE278Y01022,CAMPUS
INE615R01029,TRU
INE359U01010,LANCER
INE961O01016,RAINBOW
INE625X01018,SILVERTUC
INE418N20019,ESSEN-RE
INE676A01027,BBOX
INE0J1Y01017,LICI
INE982V01025,JETFREIGHT
INE00F201020,PRUDENT
INE256Z01017,AKSHAR
INE148O01028,DELHIVERY
INE663A01025,SPLPETRO
INE0JA001018,VENUSPIPES
INE256H20015,DYNPRO-RE
INE750D01016,RELCHEMQ
INE630Y01016,MEDICO
INE088F01024,PARADEEP
INE04TZ01018,ETHOSLTD
INE01QM01018,EMUDHRA
INE0BWX01014,AETHER
INE082W01014,WEWIN
INE974B01016,CHEVIOT
INE02EZ01014,AXITA
INE170V01027,SALASAR
INE00VM01010,MANORAMA
INE420C01059,PAISALO
INE887E01022,NGLFINE
INE503B01021,STEELXIND
INE583V01013,RADHIKAJWE
INE722H01024,RGL
INE718F01018,CSLFINANCE
INE254N01026,HNDFDS
INE600Y01019,DYCL
INE013801019,KSHITIJPOL
INE207E01023,RAMRAT
INE081A01020,TATASTEEL
INF174KA1JE5,KOTAKCONS
INF247L01BB1,MOHEALTH
INE809A01024,RAMAPHO
INF109KC17C7,ICICIMOM30
INF179KC1DA9,HDFCNEXT50
INF179KC1DB7,HDFCNIF100
INE970D01010,LOYALTEX
INF247L01BL0,MOLOWVOL
INF247L01BK2,MOMOMENTUM
INF174KA1JF2,KOTAKMNC
INE0APB01024,MGEL
INF209KB14K7,MOMENTUM
INF209KB15K4,NIFTYQLITY
INE869Y20010,TEMBO-RE
INF109KC16E5,ICICIINFRA
INE885H01011,SPORTKING
INF740KA1RE3,DSPSILVETF
INF247L01BH8,MOQUALITY
INF247L01BE5,MOVALUE
INE230R01035,RAMASTEEL
INE0DYJ01015,SYRMA
INE111Q01021,PDSL
INE00Z501029,KRITIKA
INF109KC15I8,ICICIBANKN
INF109KC16I6,ICICITECH
INE035D01020,SOTL
INE0JS101016,DREAMFOLKS
INE688Y01022,DANGEE
INE192H01020,GRMOVER
INF179KC1DI2,HDFCSILVER
INE382T01022,4THDIM
INE0I3401014,DBOL
INE629D01020,BANSWRAS
INE377E20016,COAST-RE
INE918I01026,BAJAJFINSV
INE668A01016,TMB
INE0D6I01015,KSOLVES
INE032Z01020,BSHSL
